Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"128 Borella Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132292818,https://i2.au.reastatic.net/340x64/36ff9fb5b71d2ec9e5feff19a26c670671042d6307c523ae87c2d5f5c1e0e885/logo.jpg,Xavier Far,https://i2.au.reastatic.net/150x200/3a15678b91f52ee6f297eb71dc9e62bd3d17ef0e1e544515edbc26368b82c222/main.jpg,Sold,"$710,000",4,2,2,640,m²,House,Sold on 06 Jan 2020
"7 Chilton Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132304398,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$580,000",3,2,1,600,m²,House,Sold on 06 Jan 2020
"23 Cedrus Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132234186,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$915,000",5,3,4,752,m²,House,Sold on 24 Dec 2019
"90 Borella Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132415638,https://i2.au.reastatic.net/340x64/12413ba02257f6352476748ea790765886a2684246663c944c30b9fb499819da/logo.gif,Marvin Wong,https://i2.au.reastatic.net/150x200/9122fc53debeca7cfe979eb3748f114ee96d219b3d87a1dfe3e31f4cf2a1a117/main.jpg,Sold,"$875,000",5,3,4,721,m²,House,Sold on 20 Dec 2019
"47 Jayef Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-131850606,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$668,500",4,2,2,512,m²,House,Sold on 18 Dec 2019
"9 Heritage Close, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132182750,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$742,000",4,2,2,648,m²,House,Sold on 17 Dec 2019
"45/452 Hellawell Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-villa-qld-sunnybank+hills-132156318,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$280,000",2,1,1,170,m²,Villa,Sold on 16 Dec 2019
"83 Jackson Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132254346,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$608,000",3,2,3,546,m²,House,Sold on 13 Dec 2019
"10 Coonawarra Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132041426,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$582,000",4,2,4,603,m²,House,Sold on 06 Dec 2019
"18 Mintwood Place, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132040690,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Kevin Chiu,https://i2.au.reastatic.net/150x200/8ea9bb76ff004a1127dffc8c88ef69cd252dcaf78fae79c5a85aff9867954f35/main.jpg,Sold,"$871,000",5,3,2,887,m²,House,Sold on 03 Dec 2019
"41 Dubarry Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-131950386,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,EMMA WALTER,https://i2.au.reastatic.net/150x200/e4191f782b642128f19c7844ca55c95fb1332b79f183976a85bae5384537fe28/main.jpg,Sold,"$720,000",5,3,2,626,m²,House,Sold on 03 Dec 2019
"23 Pompadour Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132094746,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$680,000",3,2,2,683,m²,House,Sold on 28 Nov 2019
