Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"2 Camaro St, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126777086,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$605,000",3,2,2,537,m²,House,Sold on 18 Nov 2017
"21 Honeybrook St, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126332518,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$782,888",5,3,2,601,m²,House,Sold on 13 Nov 2017
"14 Carron Court, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126382658,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$660,000",4,2,2,743,m²,House,Sold on 07 Nov 2017
"25 Mako Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126644602,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Poppy Comino,https://i2.au.reastatic.net/150x200/72889c61e60f2a066ffe7372cf5230daf5ad85ecd0e3217fde22acfbe1ef7801/main.jpg,Sold,"$644,000",4,2,2,620,m²,House,Sold on 06 Nov 2017
"5 Warrigal Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126253754,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Zora Liu,https://i2.au.reastatic.net/150x200/686eee311c5f8f94d74b1f023f7f83f126247c77ef41a410319708f890bf8bbb/main.jpg,Sold,"$565,000",4,2,2,"1,629",m²,House,Sold on 26 Oct 2017
"20 Balonne Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126403282,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,,,Sold,"$565,000",3,2,2,566,m²,House,Sold on 26 Oct 2017
"31 Plum Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126285554,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$600,000",3,1,1,835,m²,House,Sold on 23 Oct 2017
"32 Lemon ST, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126547810,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Merinda Kim,https://i2.au.reastatic.net/150x200/c3c8d254fb03369d2869faf676ff3a08253f038a3facde544f9595983917411c/main.jpg,Sold,"$580,000",4,2,2,835,m²,House,Sold on 20 Oct 2017
"113 Nemies Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126473398,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Ross Bischoff,https://i2.au.reastatic.net/150x200/4e6cd65493450588bdde77fde3717c5ad7be4ab893979d5e090ad7654ad9e85e/main.jpg,Sold,"$485,000",3,1,1,600,m²,House,Sold on 17 Oct 2017
"17 Commoron Crescent, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126444802,https://i2.au.reastatic.net/340x64/210ccf5b72623e2b3d8e261ea8704808772d4e114c03b03c758194d9169866fa/logo.jpg,Howard Groos,https://i2.au.reastatic.net/150x200/4f8869043735a108fb14174e3eeba44694884fc1242dabcea7c2f5e0e484e586/main.jpg,Sold,"$600,000",5,2,2,,,House,Sold on 06 Oct 2017
"45 Crane Crescent, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126242442,https://i2.au.reastatic.net/340x64/12413ba02257f6352476748ea790765886a2684246663c944c30b9fb499819da/logo.gif,Marvin Wong,https://i2.au.reastatic.net/150x200/9122fc53debeca7cfe979eb3748f114ee96d219b3d87a1dfe3e31f4cf2a1a117/main.jpg,Sold,"$760,000",4,2,2,500,m²,House,Sold on 02 Oct 2017
"124 Warrigal Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126199186,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Michael Mau,https://i2.au.reastatic.net/150x200/1f91dd10c928b4c0b4aefdf6f1a2ee3211f28de6d5e5710b92a346481b7c2844/main.jpg,Sold,"$665,000",3,2,2,729,m²,House,Sold on 02 Oct 2017
"9 Sester Place, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126020474,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,Mark Allen,https://i2.au.reastatic.net/150x200/fea5ddf41337d46a099fc3070116c5768d409798837153ab8013cb3e9451055d/main.jpg,Sold,"$515,000",3,2,2,454,m²,House,Sold on 29 Sep 2017
"31 Athalie Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126048746,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$690,000",4,2,2,614,m²,House,Sold on 28 Sep 2017
"4/201 Persse Road, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-125598274,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$352,500",3,2,1,,,Townhouse,Sold on 27 Sep 2017
"17 Sentry Place, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-106426195,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$795,000",6,3,2,802,m²,House,Sold on 26 Sep 2017
"5/20 Elite Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-126144222,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$315,000",3,2,1,,,Townhouse,Sold on 26 Sep 2017
"17 Noraville Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126076054,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$505,000",4,3,1,405,m²,House,Sold on 25 Sep 2017
"1 Wealth Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126022310,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$970,000",4,2,2,641,m²,House,Sold on 19 Sep 2017
"60 Camaro Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125744350,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$565,000",3,1,2,546,m²,House,Sold on 14 Sep 2017
"6 Springsure Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126118182,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$860,000",4,2,2,935,m²,House,Sold on 09 Sep 2017
"4 Earl Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125890174,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$682,000",4,2,2,651,m²,House,Sold on 28 Aug 2017
"39 Bruna Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126200598,https://i2.au.reastatic.net/340x64/210ccf5b72623e2b3d8e261ea8704808772d4e114c03b03c758194d9169866fa/logo.jpg,Howard Groos,https://i2.au.reastatic.net/150x200/4f8869043735a108fb14174e3eeba44694884fc1242dabcea7c2f5e0e484e586/main.jpg,Sold,"$460,000",3,1,2,654,m²,House,Sold on 28 Aug 2017
"27 Plum Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126136634,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,,,Sold,"$536,000",3,1,1,835,m²,House,Sold on 24 Aug 2017
"57 Nemies Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125296106,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Alex Zhang,https://i2.au.reastatic.net/150x200/6d9fc1fe8bf19e4807e835749fd8209583ce1bb436a6a5b6c65b424e29fb9fc3/main.jpg,Sold,"$569,000",3,1,3,,,House,Sold on 23 Aug 2017
"5 Elan Court, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125949590,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$451,800",3,1,2,565,m²,House,Sold on 22 Aug 2017
"36 Picot Crescent, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-126035602,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Michael Mau,https://i2.au.reastatic.net/150x200/1f91dd10c928b4c0b4aefdf6f1a2ee3211f28de6d5e5710b92a346481b7c2844/main.jpg,Sold,"$505,000",4,1,1,450,m²,House,Sold on 21 Aug 2017
"33/20 Young Place, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-125620458,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$348,500",3,2,1,,,Townhouse,Sold on 21 Aug 2017
"54/77 Nursery Avenue, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-125620266,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$337,750",2,1,1,452,m²,Townhouse,Sold on 15 Aug 2017
"11/134 Hill Road, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-125950646,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$315,000",3,1,1,,,Townhouse,Sold on 14 Aug 2017
"3 Coachwood Close, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125806130,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,,,Sold,"$668,000",3,2,2,493,m²,House,Sold on 07 Aug 2017
"3 Burrum Court, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125751782,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,Johnson Teo,https://i2.au.reastatic.net/150x200/dfeeed6d65bde237f8ef93c682e146bdbda1bdf38903de24feee9eaeb6d55997/main.jpg,Sold,"$570,000",4,2,3,586,m²,House,Sold on 04 Aug 2017
"5 Bellmead Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125602746,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Emily Xiong,https://i2.au.reastatic.net/150x200/d8a1d93a0740bbbaa88c5015863d2dae840ad32be0df2268776899c24f90735e/main.jpg,Sold,"$680,000",5,3,2,781,m²,House,Sold on 02 Aug 2017
"167 Nemies Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125926702,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Ross Bischoff,https://i2.au.reastatic.net/150x200/4e6cd65493450588bdde77fde3717c5ad7be4ab893979d5e090ad7654ad9e85e/main.jpg,Sold,"$520,000",3,1,2,668,m²,House,Sold on 01 Aug 2017
"3 Murrumba Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125650214,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$753,000",3,2,2,810,m²,House,Sold on 31 Jul 2017
"No. 11 Allamanda Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125197186,,,,Sold,"$556,000",3,1,2,675,m²,House,Sold on 31 Jul 2017
"10/12 Marika St, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125886234,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$363,000",3,1,2,177,m²,House,Sold on 31 Jul 2017
"66/40 Glenefer Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-125221230,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$318,000",3,2,1,,,Townhouse,Sold on 31 Jul 2017
"27 Selsey Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125873434,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$428,000",3,1,2,405,m²,House,Sold on 28 Jul 2017
"4/27  Hillburn Street, Runcorn",https://www.realestate.com.au/sold/property-villa-qld-runcorn-125855514,https://i2.au.reastatic.net/340x64/adf93bc0d605e8633087ff6c0dd6cc7f4b72a2fb1a9c1cce4ee92b35d25d5a27/logo.jpg,Andrea Manson,https://i2.au.reastatic.net/150x200/d84dba87121258fcbe16e16964a8fdcfdffc8d25d9251dad2e3a8d3b102bee39/main.jpg,Sold,"$380,000",3,1,2,,,Villa,Sold on 28 Jul 2017
"26 Comet Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125673034,https://i2.au.reastatic.net/340x64/210ccf5b72623e2b3d8e261ea8704808772d4e114c03b03c758194d9169866fa/logo.jpg,Howard Groos,https://i2.au.reastatic.net/150x200/4f8869043735a108fb14174e3eeba44694884fc1242dabcea7c2f5e0e484e586/main.jpg,Sold,"$615,000",4,2,2,,,House,Sold on 24 Jul 2017
"983 Beenleigh Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125644086,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$510,200",3,1,2,611,m²,House,Sold on 24 Jul 2017
"119 Nursery Avenue, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125501502,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,,,Sold,"$570,000",3,1,2,723,m²,House,Sold on 21 Jul 2017
"1/17 Victor St, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125881842,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$390,000",3,2,2,220,m²,House,Sold on 18 Jul 2017
"11 Camaro St, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125797226,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$690,000",5,4,3,546,m²,House,Sold on 17 Jul 2017
"56 Palmwoods Crescent, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125482122,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$752,500",4,2,2,917,m²,House,Sold on 14 Jul 2017
"1/14-20 Elite Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-125486134,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$310,000",3,2,1,,,Townhouse,Sold on 13 Jul 2017
"2 Jade Close, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125602822,https://i2.au.reastatic.net/340x64/4de38f76f5adbdfc7dd57f63fb3728b94c415bd07c974535a3e742ef5844b9bb/logo.jpg,Patrick McLean,https://i2.au.reastatic.net/150x200/f966e4596a4c9513bfb35bf34c7719110e7f4ef9283282534098b7eeaff172e8/main.jpg,Sold,"$555,000",4,3,2,423,m²,House,Sold on 10 Jul 2017
"12/14-20 Elite Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-125614110,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,,,Sold,"$328,000",3,2,1,,,Townhouse,Sold on 03 Jul 2017
"294 Daw Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125597342,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$788,000",4,2,3,"1,012",m²,House,Sold on 01 Jul 2017
"11 Esperance St, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125701758,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Eric Li,https://i2.au.reastatic.net/150x200/f56814a4b7daa2bbf720abb976d27c11ffdaeba168e0cfadcae055dede73b769/main.jpg,Sold,"$530,000",4,1,1,615,m²,House,Sold on 30 Jun 2017
"3 Ficus Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125251350,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$585,000",4,2,1,597,m²,House,Sold on 19 Jun 2017
"21/76 Condamine Street, Runcorn",https://www.realestate.com.au/sold/property-villa-qld-runcorn-125615538,https://i2.au.reastatic.net/340x64/210ccf5b72623e2b3d8e261ea8704808772d4e114c03b03c758194d9169866fa/logo.jpg,Howard Groos,https://i2.au.reastatic.net/150x200/4f8869043735a108fb14174e3eeba44694884fc1242dabcea7c2f5e0e484e586/main.jpg,Sold,"$330,000",3,1,1,,,Villa,Sold on 19 Jun 2017
"15 Leopardwood Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-125037950,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$630,000",5,2,2,600,m²,House,Sold on 15 Jun 2017
"8/17 Victor Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-125545330,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$372,800",3,2,1,,,Townhouse,Sold on 13 Jun 2017
