Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"5/88 Shelduck Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132204854,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,"$367,000",3,2,2,152,m²,Townhouse,Sold on 16 Dec 2019
"38/8 Earnshaw Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132269954,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$290,000",3,2,1,207,m²,Townhouse,Sold on 13 Dec 2019
"12 Bellavista Close, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132022606,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$493,999",3,2,2,733,m²,House,Sold on 12 Dec 2019
"18/35 Clarence Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132404402,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$418,000",3,2,2,,,Townhouse,Sold on 11 Dec 2019
"44 Maywood Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132202162,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$800,100",4,2,2,,,House,Sold on 09 Dec 2019
"8/28 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132005234,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$376,000",3,2,1,134,m²,Townhouse,Sold on 09 Dec 2019
"39/10 Diane Court, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131444794,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$305,000",3,2,2,,,Townhouse,Sold on 05 Dec 2019
"76 Sunflower Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132210190,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,"$832,000",4,3,2,805,m²,House,Sold on 03 Dec 2019
"22 Harvey Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131903386,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$788,000",5,3,2,458,m²,House,Sold on 25 Nov 2019
"3 Cibo Court, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132293370,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$580,000",4,2,2,811,m²,House,Sold on 25 Nov 2019
"16 Gould Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132206370,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,"$590,000",4,2,2,571,m²,House,Sold on 21 Nov 2019
"82/9 Eduard Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131358038,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,"$392,000",3,2,2,,,Townhouse,Sold on 18 Nov 2019
"21/8 Earnshaw Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131809786,https://i2.au.reastatic.net/340x64/f478bbd2149fd4118389afdb236cdff40d5bab19dd4ccb09383a4684cb9cd0db/logo.jpg,Bev Kinghorn,https://i2.au.reastatic.net/150x200/8d3e6f9d4e0b73f50037858ed2df9b2d9da0570794ce0531f046d96bdfa3213b/main.jpg,Sold,"$288,500",3,2,1,,,Townhouse,Sold on 18 Nov 2019
"64 Alfred Circuit, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131748606,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$948,888",5,3,4,709,m²,House,Sold on 15 Nov 2019
"14 Scarlet Oak Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132007974,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$550,000",4,2,,546,m²,House,Sold on 15 Nov 2019
"38 Raincliffe Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132005114,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$710,000",4,2,2,800,m²,House,Sold on 13 Nov 2019
"46 Currajong Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131852034,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$775,000",5,3,2,709,m²,House,Sold on 11 Nov 2019
"9 Redgum Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131669538,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Son,https://i2.au.reastatic.net/150x200/4784b3db60de94459c5080da1ba83a9d99d8e863448fa90f89e9f14ab4c475d0/main.jpg,Sold,"$765,000",4,2,2,827,m²,House,Sold on 05 Nov 2019
"41/2 Diamantina Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132066138,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$347,000",3,2,2,152,m²,Townhouse,Sold on 04 Nov 2019
"4 Moneghetti Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131888402,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,"$531,000",3,2,2,550,m²,House,Sold on 30 Oct 2019
"9/35 Clarence Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131992290,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$401,000",3,2,2,,,Townhouse,Sold on 30 Oct 2019
"38 Eden Elm Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131963550,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$736,000",4,2,2,750,m²,House,Sold on 23 Oct 2019
"18 Corypha Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131640694,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$548,000",4,2,2,733,m²,House,Sold on 22 Oct 2019
"23/36 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-villa-qld-calamvale-131110566,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$289,000",3,2,2,133,m²,Villa,Sold on 18 Oct 2019
"19 Huegill Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131795590,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,"$589,000",4,2,2,462,m²,House,Sold on 16 Oct 2019
"3 Meadowbank Court, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132113586,https://i2.au.reastatic.net/340x64/d8fae71c583948b968060cec550fb32d69831e046e16cd3171fee788c1624983/logo.gif,Jonathon Longstaff,https://i2.au.reastatic.net/150x200/09ff50781aab7d3241d79602a9bcfd9159ce9afe3cfca4a558db82ddba77cee4/main.jpg,Sold,"$557,000",4,2,2,489,m²,House,Sold on 12 Oct 2019
"6 Meadowbank Court, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131789854,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,"$625,000",4,2,2,450,m²,House,Sold on 11 Oct 2019
"16/11 Pyranees Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131832494,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$310,000",3,2,1,191,m²,Townhouse,Sold on 11 Oct 2019
"12 Orania Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131931362,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,David Hills,https://i2.au.reastatic.net/150x200/65e2ba9d626ee03c8e99a3fcfeefcae6ebfec7baf83332736cf57a5f11bdc3c8/main.jpg,Sold,"$565,000",3,2,2,733,m²,House,Sold on 05 Oct 2019
"43/88 Candytuft Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131651030,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,"$408,000",4,2,2,,,Townhouse,Sold on 01 Oct 2019
"154/85 Nottingham Road, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131377290,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$345,000",3,2,2,,,Townhouse,Sold on 26 Sep 2019
"9 Preston Court, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131644450,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,John Heng,https://i2.au.reastatic.net/150x200/b844c2a385816ce76e1e55a9f2e4e6050e84e96603b3324546edcaa0e4c5450b/main.jpg,Sold,"$724,000",5,2,2,480,m²,House,Sold on 23 Sep 2019
"12 Housman Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131747730,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$549,888",4,2,2,645,m²,House,Sold on 17 Sep 2019
"74 Palatine Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131348458,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$535,000",4,2,2,659,m²,House,Sold on 17 Sep 2019
"6 Monford Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131513778,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Jennifer Qian,https://i2.au.reastatic.net/150x200/3bfa6f362c8a89e3f7e3e7ab275b6b44ce5f9e18fed363bb369c95831a02585b/main.jpg,Sold,"$680,000",5,3,2,,,House,Sold on 15 Sep 2019
"16 Monsour Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131766874,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$690,000",3,2,2,607,m²,House,Sold on 12 Sep 2019
"2 Hailey Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131694330,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$828,000",4,2,2,758,m²,House,Sold on 11 Sep 2019
"23 Lewis Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131330386,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Tom Zhang,https://i2.au.reastatic.net/150x200/2f5dab9b69cc7b88ef6768fad04d5a0ef3b342aa42cc05470e71b876e75728e3/main.jpg,Sold,"$535,000",4,2,2,450,m²,House,Sold on 11 Sep 2019
"32 Sheldon Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131408942,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$740,000",4,2,2,876,m²,House,Sold on 05 Sep 2019
"3 Dowling Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131397702,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jonathan Wang,https://i2.au.reastatic.net/150x200/b9798c397d4249c4d43a81aca0740057f14eedb9d9bbb499a68efa0f4704320b/main.jpg,Sold,"$553,000",4,2,2,466,m²,House,Sold on 05 Sep 2019
"13/35 Jaffa Crescent, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131460682,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$413,000",3,2,1,,,Townhouse,Sold on 05 Sep 2019
"9 Galliano Court, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131537270,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,"$790,000",4,3,2,681,m²,House,Sold on 02 Sep 2019
"39 Aster Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131494890,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,JJ Macalino,https://i2.au.reastatic.net/150x200/ff4dfb2ff3dfb7b697b95528d13488de1e9bb4b7c3161609189e80a8926383a1/main.jpg,Sold,"$630,000",4,2,2,668,m²,House,Sold on 02 Sep 2019
"51 Reardon Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131653354,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,"$514,000",3,2,2,455,m²,House,Sold on 30 Aug 2019
"20/22 Highgrove Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-130657858,https://i2.au.reastatic.net/340x64/db3708507988a900fdaccf2eef0c65054dc2219c44b29a75f8f0eeff5a350d82/logo.jpg,Mitch Schenning,https://i2.au.reastatic.net/150x200/dbf72e06c2405ce4412825c59dfac74dc5b10bb8b7229e9755e2c27bbc985502/main.jpg,Sold,"$332,500",3,2,1,,,Townhouse,Sold on 30 Aug 2019
"16/1 Jaffa Crescent, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131291230,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$370,000",4,2,1,146,m²,Townhouse,Sold on 23 Aug 2019
"83 Alfred Circuit, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131349298,https://i2.au.reastatic.net/340x64/6628d2d0727356f82e4cae28e4943ab1b2f317827cea96a2312fd3975af9f64c/logo.jpg,Jarrod Perry,https://i2.au.reastatic.net/150x200/938af9e3f2facb7dfc644848eed3be3c676a7404181b69e1de0f0b143de533cb/main.jpg,Sold,"$841,000",5,2,3,716,m²,House,Sold on 15 Aug 2019
"7 Pennant Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131312110,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$835,000",5,3,3,800,m²,House,Sold on 12 Aug 2019
"30 Monsour Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131137894,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$723,000",4,2,4,753,m²,House,Sold on 12 Aug 2019
"13 Housman Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-130433714,https://i2.au.reastatic.net/340x64/1729626b45093386ea4e76923164c19a9410572e9e9eda7b19e04aaaa75ad538/logo.jpg,Bala Rajan,https://i2.au.reastatic.net/150x200/4215a2693950d02edc317a1e35ac4404b31ea6eec570d8fbcb45b7207a946cb2/main.jpg,Sold,"$450,000",4,1,1,471,m²,House,Sold on 12 Aug 2019
"16 Orangetip Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131497158,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$575,000",4,2,2,717,m²,House,Sold on 09 Aug 2019
"9/28 Menser Street, Calamvale",https://www.realestate.com.au/sold/property-unit-qld-calamvale-123876250,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,Wilson Allu,https://i2.au.reastatic.net/150x200/da4ccdbc2af7b78c31531a5332cd1bea577c3577562cf5b726bf8e5a28124fa1/main.jpg,Sold,"$375,000",3,2,2,113,m²,Unit,Sold on 09 Aug 2019
"114/85 Nottingham Road, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131377306,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$360,000",3,2,2,191,m²,Townhouse,Sold on 09 Aug 2019
"23/43 Doulton Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-130548318,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$380,000",3,2,1,141,m²,House,Sold on 08 Aug 2019
"222 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131117398,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$750,000",5,2,2,511,m²,House,Sold on 07 Aug 2019
"6/200 Kameruka Street, Calamvale",https://www.realestate.com.au/sold/property-villa-qld-calamvale-131276146,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$319,000",3,2,1,,,Villa,Sold on 06 Aug 2019
"17 Cottonwood Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-130603854,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$780,000",5,3,2,806,m²,House,Sold on 02 Aug 2019
"33 Lewis Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131196082,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Jackson Chow,https://i2.au.reastatic.net/150x200/4a6873ec60a3c421dadb9835ca1e139a3de77b6b3d1f5a181424e06a9896ff92/main.jpg,Sold,"$526,000",3,2,2,532,m²,House,Sold on 01 Aug 2019
"3 Ayesha Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131281010,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$625,888",4,2,2,649,m²,House,Sold on 29 Jul 2019
"16 Tuberose Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131316082,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,"$580,000",4,2,2,465,m²,House,Sold on 29 Jul 2019
"3/18 Swan Lake Crescent, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-130713466,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,"$296,000",3,2,1,135,m²,Townhouse,Sold on 23 Jul 2019
