Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"2 Eastridge Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-120036317,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$625,000",4,2,2,528,m²,House,Sold on 01 Sep 2015
"12 Kiewa Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119842333,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$540,000",4,2,2,715,m²,House,Sold on 28 Aug 2015
"Address available on request, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-120381609,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$935,000",4,2,4,748,m²,House,Sold on 26 Aug 2015
"3 Balmoral Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119882505,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$630,000",3,2,3,750,m²,House,Sold on 20 Aug 2015
"22 St Patrick Avenue, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119652407,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$415,000",3,1,4,405,m²,House,Sold on 18 Aug 2015
"58 Sheffield Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118767967,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$484,000",4,2,2,700,m²,House,Sold on 07 Aug 2015
"175 Rubicon Cr,, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-120155981,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$475,000",3,2,2,643,m²,House,Sold on 06 Aug 2015
"1429 Beenleigh Road, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119975477,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$400,000",3,1,2,405,m²,House,Sold on 03 Aug 2015
"45 St Patrick Avenue, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118241235,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$345,000",3,1,1,,,House,Sold on 03 Aug 2015
"40 Allbutt Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119770155,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$400,000",3,2,1,430,m²,House,Sold on 29 Jul 2015
"3 Bogong Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119735683,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$510,000",4,2,2,700,m²,House,Sold on 20 Jul 2015
"26 Blackhorse Drive, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119834819,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$659,000",5,2,2,677,m²,House,Sold on 10 Jul 2015
"27 Valley Circuit, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119995497,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Lisa Etri,,Sold,"$912,500",4,2,2,566,m²,House,Sold on 03 Jul 2015
"61 Rubicon Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119414255,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$470,000",4,2,2,450,m²,House,Sold on 01 Jul 2015
"16 Grandview Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119229483,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$683,500",5,2,2,714,m²,House,Sold on 26 Jun 2015
"Address available on request, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119747823,https://i2.au.reastatic.net/340x64/b73e8bc5054eb2504b1f7aae09b272792a9f159729634520ac37a1b444d4ef45/logo.gif,,,Sold,"$782,000",4,2,2,510,m²,House,Sold on 23 Jun 2015
"7 Hatia Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118889031,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$850,000",4,2,2,550,m²,House,Sold on 22 Jun 2015
"35 Keith Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118815727,https://i2.au.reastatic.net/340x64/b64bccda89d777cc18c15160e52cc159d83d8f71324e7ab436836f16eba0d5f1/logo.gif,,,Sold,"$842,000",6,3,2,540,m²,House,Sold on 19 Jun 2015
"11 Eastridge Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119669931,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$595,000",4,2,2,481,m²,House,Sold on 19 Jun 2015
"10 Winifred Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119837385,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,Agent: Sheila Cheung,,Sold,"$480,000",5,2,2,487,m²,House,Sold on 17 Jun 2015
"10 Elsie Close, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119261611,https://i2.au.reastatic.net/340x64/b73e8bc5054eb2504b1f7aae09b272792a9f159729634520ac37a1b444d4ef45/logo.gif,,,Sold,"$625,000",4,2,2,,,House,Sold on 15 Jun 2015
"82  Allbutt Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118922795,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$387,500",3,2,1,625,m²,House,Sold on 12 Jun 2015
"38 Keith Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119192319,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$730,000",5,2,2,510,m²,House,Sold on 05 Jun 2015
"18/84 ST ANDREW STREET, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-119712207,https://i2.au.reastatic.net/340x64/f4011f67b87f98df550e75d8fdc985ae630102b7ea1c29697c5e985c1367bcf8/logo.jpg,,,Sold,"$245,000",2,1,1,123,m²,Townhouse,Sold on 05 Jun 2015
"122 Rubicon Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119076799,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Agent: Olive King,,Sold,"$632,500",4,2,2,823,m²,House,Sold on 01 Jun 2015
"54/70 Allingham Street, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-119571871,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$309,000",3,2,1,153,m²,Townhouse,Sold on 26 May 2015
"Unit 29/70 Allingham Street, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-119449899,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$289,500",3,2,1,182,m²,Townhouse,Sold on 26 May 2015
"5 Watson Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119733423,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$523,000",4,2,2,450,m²,House,Sold on 25 May 2015
"23 Christine Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119767447,https://i2.au.reastatic.net/340x64/4e258024aaeed7ee42a9bc01bde3f86394df7114162ff0d1305101e0deb6d9f4/logo.gif,Agent: Brendon Rossi,,Sold,"$625,000",4,2,2,"1,012",m²,House,Sold on 18 May 2015
"16 Outlook Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119447639,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$755,000",5,2,2,929,m²,House,Sold on 15 May 2015
"5 Caribbea Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119537575,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Azhar Omar,,Sold,"$722,500",5,3,2,508,m²,House,Sold on 14 May 2015
"6 Annie Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119011891,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$770,000",4,3,2,620,m²,House,Sold on 12 May 2015
"36 Pengam Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119534787,https://i2.au.reastatic.net/340x64/eb80652f7336c7a35bfaa3d0b2540ffc7198a120f411f05d29bfefb6b39f3fe2/logo.jpg,Agent: Quy Early,,Sold,"$640,000",5,2,2,801,m²,House,Sold on 04 May 2015
"18 Waldman Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119439291,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Tony Langanis,,Sold,"$690,000",4,2,2,630,m²,House,Sold on 28 Apr 2015
"10 Zingelmann, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118225723,,,,Sold,"$867,000",5,3,4,700,m²,House,Sold on 14 Apr 2015
"19 Redland Close, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118992123,https://i2.au.reastatic.net/340x64/fab9d28ed43c323df6b217996c3daf28f4795d9a49f62bdd724a9c0a27dd0952/logo.gif,,,Sold,"$703,000",4,2,2,922,m²,House,Sold on 13 Apr 2015
"26 Watson Place, Kuraby",https://www.realestate.com.au/sold/property-residential+land-qld-kuraby-200776483,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$355,000",,,,474,m²,Residential Land,Sold on 13 Apr 2015
"6 Discovery Close, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119053227,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$720,000",6,3,2,562,m²,House,Sold on 10 Apr 2015
"35 Aberdeen Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119199055,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$472,000",4,2,2,405,m²,House,Sold on 02 Apr 2015
"22/65 Hockey Street, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-119199071,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$294,000",3,2,1,,,Townhouse,Sold on 30 Mar 2015
"26 Courtney Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118976867,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$700,000",4,3,2,566,m²,House,Sold on 16 Mar 2015
"79 Besline Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118614687,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$515,000",4,2,2,835,m²,House,Sold on 09 Mar 2015
"42 Kinta Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118981903,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$682,000",5,2,2,715,m²,House,Sold on 27 Feb 2015
"96 Besline St, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118239051,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$430,000",3,1,1,,,House,Sold on 23 Feb 2015
"28 Bush Pea Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-119006283,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$1,500,000",5,3,3,"2,897",m²,House,Sold on 20 Feb 2015
"14 Gymea Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118256227,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$545,000",4,2,2,648,m²,House,Sold on 11 Feb 2015
"10 Keith Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-116852839,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$665,000",4,2,2,580,m²,House,Sold on 09 Feb 2015
"8 Franquin Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118868663,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Peter Florentzos,,Sold,"$640,000",4,2,2,758,m²,House,Sold on 09 Feb 2015
"8 Doris Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118391547,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$596,000",4,2,2,757,m²,House,Sold on 09 Feb 2015
"10/19 Aberdeen cres, Kuraby",https://www.realestate.com.au/sold/property-apartment-qld-kuraby-118713387,https://i2.au.reastatic.net/340x64/b64bccda89d777cc18c15160e52cc159d83d8f71324e7ab436836f16eba0d5f1/logo.gif,,,Sold,"$306,000",3,2,1,,,Apartment,Sold on 06 Feb 2015
"Address available on request, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118648343,https://i2.au.reastatic.net/340x64/b73e8bc5054eb2504b1f7aae09b272792a9f159729634520ac37a1b444d4ef45/logo.gif,,,Sold,"$652,000",4,2,2,566,m²,House,Sold on 04 Feb 2015
"6 Lema Cct, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118909815,https://i2.au.reastatic.net/340x64/cb5bf5ededab5c390b6c757b66aa84ff025940912946faa4123e89944ecf1160/logo.jpg,,,Sold,"$810,000",5,3,2,624,m²,House,Sold on 30 Jan 2015
"3/2A Alpita Street, Kuraby",https://www.realestate.com.au/sold/property-apartment-qld-kuraby-118708199,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$334,000",3,2,1,,,Apartment,Sold on 30 Jan 2015
"1 Kumanka Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118565175,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$742,000",4,2,4,850,m²,House,Sold on 16 Jan 2015
"Unit 2/84 St Andrew Street, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-118550927,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$265,000",2,1,1,112,m²,Townhouse,Sold on 05 Jan 2015
"7/84 St Andrew Street, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-117971423,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$260,000",3,1,1,,,Townhouse,Sold on 19 Dec 2014
"40/106 St Andrew St, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118286275,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$259,000",3,1,1,107,m²,House,Sold on 12 Dec 2014
"7 Lema Cct, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118290287,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,,,Sold,"$810,000",4,3,2,,,House,Sold on 06 Dec 2014
"2 Hockey Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118019135,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$499,000",5,3,2,477,m²,House,Sold on 03 Dec 2014
"Address available on request, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118122247,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$625,000",4,2,4,720,m²,House,Sold on 25 Nov 2014
"27 / 2a Alpita St, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-118262555,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Agent: Lesley Smith,,Sold,"$295,000",3,2,1,188,m²,Townhouse,Sold on 21 Nov 2014
"Address available on request, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118119447,https://i2.au.reastatic.net/340x64/b73e8bc5054eb2504b1f7aae09b272792a9f159729634520ac37a1b444d4ef45/logo.gif,,,Sold,"$524,500",4,2,2,485,m²,House,Sold on 18 Nov 2014
"2 Lily Circuit, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118244939,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$661,000",4,2,2,640,m²,House,Sold on 15 Nov 2014
"164 Rubicon Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117956611,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$479,000",3,2,4,600,m²,House,Sold on 07 Nov 2014
"65 St Patrick Avenue, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117944399,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$400,000",3,1,4,625,m²,House,Sold on 07 Nov 2014
"16/65 Hockey Street, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-117641259,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$307,000",3,2,1,129,m²,Townhouse,Sold on 24 Oct 2014
"66 Allbutt Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-118022479,https://i2.au.reastatic.net/340x64/7df9d8e216907cd391190b1025628a5a8a7ef2ef53e00889f08229fe2088bc97/logo.jpg,,,Sold,"$420,000",3,1,3,610,m²,House,Sold on 23 Oct 2014
"76 Allbutt Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117687803,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$387,000",3,1,1,728,m²,House,Sold on 16 Oct 2014
"5 Goulburn Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117914975,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$586,000",4,2,2,711,m²,House,Sold on 10 Oct 2014
"32 Aberdeen Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117460175,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$455,000",4,2,2,,,House,Sold on 07 Oct 2014
"7 Kumanka Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117815991,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$720,000",5,2,2,858,m²,House,Sold on 03 Oct 2014
"49 Christine Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117458207,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$705,000",5,3,2,594,m²,House,Sold on 03 Oct 2014
"18 Hatia Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117513451,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$635,000",5,2,2,648,m²,House,Sold on 25 Sep 2014
"42 Chesterfield Cres, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117272831,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,,,Sold,"$590,000",4,3,2,806,m²,House,Sold on 15 Sep 2014
"5 Waldman Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117357467,https://i2.au.reastatic.net/340x64/7df9d8e216907cd391190b1025628a5a8a7ef2ef53e00889f08229fe2088bc97/logo.jpg,,,Sold,"$735,000",4,3,2,639,m²,House,Sold on 09 Sep 2014
"65/70 Allingham Street, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-117668075,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,,,Sold,"$310,000",3,2,1,,,Townhouse,Sold on 09 Sep 2014
"26 Donegal St, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-112488375,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$499,000",5,2,2,607,m²,House,Sold on 01 Sep 2014
"81 St Andrew Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117059019,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,Agent: CHRIS GILMOUR,,Sold,"$355,000",3,2,1,405,m²,House,Sold on 21 Aug 2014
"37 Besline Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-117450907,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$409,000",3,2,1,,,House,Sold on 11 Aug 2014
"Unit 12/84 St Andrew Street, Kuraby",https://www.realestate.com.au/sold/property-townhouse-qld-kuraby-117055731,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$269,000",2,1,1,181,m²,Townhouse,Sold on 11 Jul 2014
"54 Besline Street, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-116634159,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,Agent: ANDY HUANG,,Sold,"$415,000",3,1,4,883,m²,House,Sold on 20 Jun 2014
"27 Chesterfield Cres, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-116469495,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$413,000",3,2,1,"1,007",m²,House,Sold on 11 Jun 2014
"67 St Patrick Avenue, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-116643611,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$376,000",3,1,1,733,m²,House,Sold on 03 Jun 2014
"2 Annie Place, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-116836875,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$750,000",5,3,2,642,m²,House,Sold on 25 May 2014
"27 Aberdeen Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-116339183,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$470,000",4,2,2,450,m²,House,Sold on 24 May 2014
"163 Rubicon Crescent, Kuraby",https://www.realestate.com.au/sold/property-house-qld-kuraby-116296839,,,,Sold,"$550,000",5,2,2,900,m²,House,Sold on 19 May 2014
"53 Pioneer Drive, Kuraby",https://www.realestate.com.au/sold/property-residential+land-qld-kuraby-200822795,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$355,000",,,,480,m²,Residential Land,Sold on 02 May 2014
"84 St Andrew Street, Kuraby",https://www.realestate.com.au/sold/property-villa-qld-kuraby-116834411,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Agent: Olive King,,Sold,"$267,000",2,1,1,,,Villa,Sold on 02 May 2014
