Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"9/31 Merrick Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-123193838,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$430,125",3,2,1,207,m²,Townhouse,Sold on 29 Aug 2016
"6/34 Lani Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-123346554,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Nick Foster,https://i2.au.reastatic.net/150x200/93f9eb48e216de7f6d316eed83dbcc2728e79bcb607a4cb46432bd04a936290f/main.jpg,Sold,"$451,500",3,2,1,195,m²,Townhouse,Sold on 24 Aug 2016
"24/28 Stackpole Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-123010706,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$355,000",2,1,1,,,Townhouse,Sold on 23 Aug 2016
"3 McCracken Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-123224158,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,,,Sold,"$820,000",6,3,3,607,m²,House,Sold on 18 Aug 2016
"52/15 Erindale Close, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-123183802,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$432,000",3,2,1,,,House,Sold on 16 Aug 2016
"15 Eaton Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122729182,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$1,028,000",3,2,2,718,m²,House,Sold on 11 Aug 2016
"1 Ingal Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122568750,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$475,000",3,1,2,599,m²,House,Sold on 11 Aug 2016
"28/28 Stackpole Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-122821342,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$392,000",3,2,1,141,m²,Townhouse,Sold on 11 Aug 2016
"75/409 Wishart Road, Wishart",https://www.realestate.com.au/sold/property-villa-qld-wishart-123012782,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Julie Weir,https://i2.au.reastatic.net/150x200/2446d5672d0b8b0f99509ea2e0722484b5c498cf4b6350f08ac76dd602a444da/main.jpg,Sold,"$485,000",3,2,1,,,Villa,Sold on 05 Aug 2016
"4/18 Delavan Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-122905166,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$431,500",3,2,1,148,m²,Townhouse,Sold on 05 Aug 2016
"4 Weelsby Close, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122997050,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$567,500",3,1,2,705,m²,House,Sold on 03 Aug 2016
"16 Hurlstone Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-123037706,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$740,000",5,2,3,761,m²,House,Sold on 02 Aug 2016
"4 WESTMINSTER WAY, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-123044674,,,,Sold,"$770,000",4,2,2,710,m²,House,Sold on 29 Jul 2016
"9 Lapage Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-123121170,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Steven Cotter,https://i2.au.reastatic.net/150x200/f71a654f408d1aee205a03c2c52825cee0cfe3b791382a82dcbb837fed17e8ce/main.jpg,Sold,"$750,000",4,2,3,651,m²,House,Sold on 28 Jul 2016
"33 Denton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122860554,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$568,000",3,2,2,541,m²,House,Sold on 14 Jul 2016
"81 Delavan Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122767658,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,,,Sold,"$1,000,000",5,2,3,"1,029",m²,House,Sold on 13 Jul 2016
"46 Denton  St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122681130,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$581,000",3,1,2,579,m²,House,Sold on 13 Jul 2016
"44 Mindona Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122691414,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$881,000",5,3,3,686,m²,House,Sold on 11 Jul 2016
"3 Sovereign Close, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122722058,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$860,000",4,2,2,450,m²,House,Sold on 11 Jul 2016
"16/5 Rowe Close, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-122495210,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$388,000",2,1,2,,,Townhouse,Sold on 11 Jul 2016
"6 Ingal Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122447014,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$520,000",3,1,2,627,m²,House,Sold on 08 Jul 2016
"219 Wishart Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122884526,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$663,000",3,2,3,607,m²,House,Sold on 01 Jul 2016
"29 Colombo Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122393554,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$642,500",4,1,2,584,m²,House,Sold on 01 Jul 2016
"42 Panama Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122805010,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$765,000",4,2,3,700,m²,House,Sold on 24 Jun 2016
"7/19 Likala Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122816278,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$375,000",2,2,1,,m²,House,Sold on 24 Jun 2016
"10 Elmfield Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122901450,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$660,000",5,2,,723,m²,House,Sold on 22 Jun 2016
"14/18 Delavan St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122446810,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$432,000",3,2,1,179,m²,House,Sold on 22 Jun 2016
"21 Tunney Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122325898,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$650,000",3,2,3,,,House,Sold on 13 Jun 2016
"87 Boyanda Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122845506,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$508,000",3,2,2,300,m²,House,Sold on 08 Jun 2016
"37 Greenland Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122327806,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Solomon Michael,https://i2.au.reastatic.net/150x200/776aaecf5a793ee1a7889f159b912aaee679bc4bfa13668bd566fd65993dc8b9/main.jpg,Sold,"$759,888",5,3,2,831,m²,House,Sold on 06 Jun 2016
"2 Malinya Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122239170,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Grant Boman,https://i2.au.reastatic.net/150x200/5f5fb3cd037a390021054b4549e9ea560765fa351226c1588d7bc4126cf6bbbc/main.jpg,Sold,"$630,000",4,2,2,642,m²,House,Sold on 31 May 2016
"6/7 Nev Close, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-122576514,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Grant Boman,https://i2.au.reastatic.net/150x200/5f5fb3cd037a390021054b4549e9ea560765fa351226c1588d7bc4126cf6bbbc/main.jpg,Sold,"$415,000",3,2,1,146,m²,Townhouse,Sold on 31 May 2016
"33/62 Coora St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122416118,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$395,000",3,2,1,121,m²,House,Sold on 26 May 2016
"31 Kentwell Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122198878,https://i2.au.reastatic.net/340x64/3d45d15a4fc2842dfc4d4d3f68db58db248a68e2ec856f82b805a8aaff8ccf2f/logo.gif,Kevin Manning,https://i2.au.reastatic.net/150x200/9ff508dc865e678d336e84c3a31d6029b81f7ebdf52648954780c32078ae7967/main.jpg,Sold,"$835,000",4,2,2,731,m²,House,Sold on 24 May 2016
"8 Hurlstone St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122593702,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Steven Cotter,https://i2.au.reastatic.net/150x200/f71a654f408d1aee205a03c2c52825cee0cfe3b791382a82dcbb837fed17e8ce/main.jpg,Sold,"$748,000",4,2,2,791,m²,House,Sold on 23 May 2016
"27 Lexington Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122446850,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$810,000",4,2,2,"1,138",m²,House,Sold on 22 May 2016
"61 Catania Street South, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122451070,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Grant Boman,https://i2.au.reastatic.net/150x200/5f5fb3cd037a390021054b4549e9ea560765fa351226c1588d7bc4126cf6bbbc/main.jpg,Sold,"$850,000",5,3,2,636,m²,House,Sold on 16 May 2016
"2 Alberon Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122172386,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$550,000",3,1,2,,,House,Sold on 13 May 2016
"4 Naples Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122546778,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$660,000",3,2,2,546,m²,House,Sold on 11 May 2016
"8 Naraf Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122140454,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$820,088",3,3,4,781,m²,House,Sold on 04 May 2016
"43 Anise Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121739230,,,,Sold,"$607,000",5,1,2,812,m²,House,Sold on 28 Apr 2016
"29 Malmrose Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122434218,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$580,000",3,1,1,554,m²,House,Sold on 26 Apr 2016
"1/18 Delavan Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-121860382,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Julie Weir,https://i2.au.reastatic.net/150x200/2446d5672d0b8b0f99509ea2e0722484b5c498cf4b6350f08ac76dd602a444da/main.jpg,Sold,"$380,000",3,2,1,155,m²,Townhouse,Sold on 15 Apr 2016
"15 Maibry Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122255766,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,,,Sold,"$1,250,000",5,3,2,965,m²,House,Sold on 14 Apr 2016
"5 Lexington Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122109010,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,,,Sold,"$870,000",5,2,2,739,m²,House,Sold on 08 Apr 2016
"3 Craig Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-122291294,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$720,000",4,2,2,654,m²,House,Sold on 30 Mar 2016
"15 Amsterdam Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121868086,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$684,500",3,2,2,584,m²,House,Sold on 30 Mar 2016
"29 Delavan Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121806426,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$666,666",3,2,2,638,m²,House,Sold on 29 Mar 2016
"96 Delavan Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121861578,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$735,000",5,2,3,627,m²,House,Sold on 22 Mar 2016
"31/19 Fulton Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-121980322,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$370,000",2,1,1,158,m²,Townhouse,Sold on 22 Mar 2016
"46 Greenland Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121816946,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Solomon Michael,https://i2.au.reastatic.net/150x200/776aaecf5a793ee1a7889f159b912aaee679bc4bfa13668bd566fd65993dc8b9/main.jpg,Sold,"$770,000",4,3,6,628,m²,House,Sold on 18 Mar 2016
"3 Denton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121692442,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$682,000",5,2,2,680,m²,House,Sold on 14 Mar 2016
"36 Barcelona Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121922514,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$668,000",3,2,2,625,m²,House,Sold on 11 Mar 2016
"29/10 Adrian Place, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-121553686,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$370,000",2,1,1,,,Townhouse,Sold on 10 Mar 2016
"47 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121702602,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$540,000",3,1,2,683,m²,House,Sold on 08 Mar 2016
"34 Mindona Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121884002,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$710,000",4,2,3,656,m²,House,Sold on 29 Feb 2016
"21 Sovereign Close, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121804618,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Grant Boman,https://i2.au.reastatic.net/150x200/5f5fb3cd037a390021054b4549e9ea560765fa351226c1588d7bc4126cf6bbbc/main.jpg,Sold,"$1,000,000",4,2,2,661,m²,House,Sold on 27 Feb 2016
"46 Ditmas Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121552122,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$765,000",5,2,5,,,House,Sold on 22 Feb 2016
"95/402 Wishart Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121762490,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$1,020,000",5,2,2,695,m²,House,Sold on 16 Feb 2016
"27 St Clair Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121468982,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$738,888",4,3,3,683,m²,House,Sold on 16 Feb 2016
"2 Ingal Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121454170,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$417,500",3,1,2,531,m²,House,Sold on 12 Feb 2016
"39 Hummingbird Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121553650,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$781,500",4,2,2,654,m²,House,Sold on 11 Feb 2016
"3/9 Fulton Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-121641234,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$446,650",2,3,2,,,Townhouse,Sold on 28 Jan 2016
"35/19 Likala St, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-121354838,,,,Sold,"$356,000",2,1,1,,,Townhouse,Sold on 25 Jan 2016
"7 St George Court, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-120973362,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$860,000",4,2,2,640,m²,House,Sold on 15 Jan 2016
"6 Lorikeet Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121186158,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$739,000",4,2,3,704,m²,House,Sold on 04 Jan 2016
"8 Elkana Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121358530,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Wayne Morgan,https://i2.au.reastatic.net/150x200/fafc9e5ef13113b2dd5b4787478421b9b80c2bb127bbfe413f3e844f6feabfd8/main.jpg,Sold,"$700,000",4,2,2,743,m²,House,Sold on 23 Dec 2015
"19 Norfolk Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121380714,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$790,000",4,2,2,736,m²,House,Sold on 18 Dec 2015
"248 Mount Gravatt-Capalaba Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121520446,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,,,Sold,"$545,000",4,2,2,615,m²,House,Sold on 15 Dec 2015
"19 Balloch Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-120842213,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$515,000",3,1,,582,m²,House,Sold on 08 Dec 2015
"5 McCracken St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121208418,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$678,000",3,2,2,607,m²,House,Sold on 07 Dec 2015
"79 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121181326,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$627,000",3,1,2,650,m²,House,Sold on 07 Dec 2015
"107 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-120842317,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$573,000",4,1,1,658,m²,House,Sold on 04 Dec 2015
"2/34 Lani Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-121444190,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$430,000",3,2,1,150,m²,Townhouse,Sold on 04 Dec 2015
"71 Greenwood Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-120867917,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$715,000",4,2,2,620,m²,House,Sold on 18 Nov 2015
"9 Rosella Court, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121266438,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$695,000",4,2,2,645,m²,House,Sold on 16 Nov 2015
"10 Sovereign Close, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-120914165,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Grant Boman,https://i2.au.reastatic.net/150x200/5f5fb3cd037a390021054b4549e9ea560765fa351226c1588d7bc4126cf6bbbc/main.jpg,Sold,"$1,135,000",5,3,3,"1,126",m²,House,Sold on 09 Nov 2015
"4 Malmrose Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-120921505,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$575,000",3,1,2,569,m²,House,Sold on 09 Nov 2015
"54 Denton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-120869685,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$605,000",3,1,2,582,m²,House,Sold on 06 Nov 2015
"7 Midwood Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-120852697,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$835,000",8,3,,610,m²,House,Sold on 05 Nov 2015
"18 McCracken St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-121024442,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$670,000",4,2,2,574,m²,House,Sold on 28 Oct 2015
"3/20 Flamingo Close, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-120418589,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$450,500",3,2,2,172,m²,House,Sold on 21 Oct 2015
